857,Identifying A REAL Christian!!! | TB Joshua SERMON,jOOCLTAR_5g,2017-06-30T13:03:42+00:00,0:23:07
858,SHOCKING: Did This Man Kill His Own Children???,8MwrcRm8bvE,2017-07-04T21:39:50+00:00,0:53:34
859,INCREDIBLE: How To Pray Against DEMONS!!!,G-g9m-Qf0RY,2017-07-05T09:19:57+00:00,0:24:23
860,How To Effectively MEDITATE! | TB Joshua SERMON,-jInPq05XaY,2017-07-06T00:17:35+00:00,0:44:58
861,"If You Don't BELIEVE In God, WATCH THIS!!!",pl-Pag3wVuY,2017-07-06T19:47:54+00:00,0:56:40
862,FATHER MEETS SON FOR FIRST TIME IN 21 YEARS!!!,HZxIpJapNKE,2017-07-06T23:11:56+00:00,0:22:07
863,ANGELS ARE ON THEIR WAY TO YOU!!! | TB Joshua Prayer,SkJXSvW1sT0,2017-07-07T16:44:59+00:00,0:04:59
864,SEE WHAT HAPPENS: T.B. Joshua Prays For A BLIND MAN!!!,6C-EMHjVPiI,2017-07-07T23:00:00+00:00,0:25:08
865,Olympic Runner Delivered From DEMONS!!!,Lzu2XczbOVA,2017-07-08T07:00:04+00:00,0:14:52
866,From DIVORCE To RECONCILIATION!!!,SAASjsI3qdE,2017-07-08T21:10:40+00:00,0:14:52
867,SHOCKING: Forced Into Prostitution Aged 13!!!,S9AVOBUxqH4,2017-07-10T12:30:05+00:00,0:25:52
868,This MIRACLE TESTIMONY Will Make You SMILE!!!,A4WtJcb9szI,2017-07-11T14:25:03+00:00,0:23:06
869,Woman Vomits LIVE INSECT In Church!!!,vIZz-L9iunM,2017-07-12T01:00:02+00:00,0:22:19
870,Will T.B. Joshua SEPARATE Husband And Wife???,-GoiVM4w1kU,2017-07-12T16:55:02+00:00,0:14:24
871,PRESS IN To Touch Jesus!!! | TB Joshua,Vnl4hD5QnKk,2017-07-13T05:00:03+00:00,0:29:37
872,"""My Wife Bites Me!!!"" | MARRIAGE FROM HELL!",IelFgCUZIwc,2017-07-13T19:59:59+00:00,0:28:31
873,DEDICATED TO DEMONS | Truth Behind REINCARNATION Revealed!!!,MWVbGsRU7c0,2017-07-14T12:25:04+00:00,0:29:13
874,IS T.B. JOSHUA THE ANTI-CHRIST???,GZSPUrNnnyw,2017-07-14T20:51:05+00:00,0:16:56
875,CAN YOU WATCH THIS MESSAGE WITHOUT CHANGING???,h0abwpUX1Kk,2017-07-15T15:26:26+00:00,0:58:34
876,POWERFUL HEALING PRAYER!!! | TB Joshua,OktYGnN26BU,2017-07-17T22:19:21+00:00,0:05:33
877,MUSLIM Receives MIRACLE In CHURCH!!!,iX1hv4l7JJI,2017-07-18T16:52:42+00:00,0:24:11
878,This TESTIMONY Will Make You LAUGH!!!,4JmCSa_YHPE,2017-07-19T22:19:02+00:00,0:14:29
879,"""You Look For Men For Sex..."" | FLIRTING Demon EXPOSED!!!",bmRLctzmzaI,2017-07-20T17:20:48+00:00,1:10:47
880,TOUCHING MARRIAGE RECONCILIATION!!!,IIQa2221Lv8,2017-07-21T20:00:05+00:00,0:39:57
881,"""THE SECRET OF MY MONEY"" | TB Joshua Reveals ALL!!!",AKMHRnmmh0Q,2017-07-26T11:02:41+00:00,0:19:00
882,Don't Destroy Relationships BEYOND Repair!!! | TB Joshua,I0VI3DdHFHU,2017-08-01T17:57:25+00:00,0:13:52
883,SEND SICKNESS OUT!!! | Prayer With TB Joshua,Ih6Hh3vq3js,2017-08-04T21:32:40+00:00,0:03:27
884,"EXCLUSIVE: T.B. Joshua Arrives In Paraguay, Awarded National Honour!!!",KP4pn677I1E,2017-08-11T00:39:06+00:00,0:10:07
885,REMOVE THE DEVIL'S HAND & BEGIN TO SHINE!!! | Prayer With TB Joshua,WafaIasfyq8,2017-08-25T18:30:31+00:00,0:02:58
886,"""I Slept With The DOG..."" | BESTIALITY EXPOSED!",EXxXOAnaQlk,2017-08-26T13:31:19+00:00,0:09:51
887,SOMEONE IS BUSY CHANGING YOUR HISTORY!!! | Mass Prayer With TB Joshua,oalXzxkangI,2017-08-26T22:18:21+00:00,0:19:12
888,The ONLY BOOK That Reads You As You Read It! | TB JOSHUA Sermon,i63udQzP8Os,2017-08-28T17:44:15+00:00,0:39:39
889,A FIERY MIRACLE!!!,CoZxycN93-Y,2017-08-28T23:13:24+00:00,0:07:10
890,SHOCKING: How Demons Operate In Young People!!!,Mr8XQDOXcUs,2017-08-29T15:41:43+00:00,1:10:17
891,THIS VIDEO COULD SAVE YOUR MARRIAGE!!!,n1CwqNMHEos,2017-08-29T17:57:33+00:00,0:23:41
892,MUSLIM COUPLE RESCUED BY JESUS!!!,K82hMndlLZo,2017-08-30T10:19:17+00:00,0:13:52
893,MUST-WATCH LESSON: The Value Of A Virtuous Woman!!!,_nQgq5uzc-0,2017-08-30T22:38:58+00:00,0:49:16
894,EXPOSED: Lucifer’s 'Secret Plans' To Shame T.B. Joshua!!!,vhp4IzXSXu4,2017-08-31T11:45:59+00:00,0:21:09
895,How To Stop MASTURBATING!!!,o9wbVIX6k1k,2017-08-31T22:13:45+00:00,0:31:13
896,TB Joshua Speaks On KENYA ELECTIONS!!!,D6Vp4N6kx3A,2017-09-01T14:41:45+00:00,0:01:37
897,BLOOD SACRIFICE & RITUAL SEX: The Dark Road To 'Political Power'!!!,xQ8gTs1SkeE,2017-09-01T20:12:06+00:00,0:42:01
898,FAITH IS PRACTICAL!!! | TB Joshua Sermon,6WVTmwMNwYk,2017-09-02T13:36:33+00:00,0:29:37
899,HEARTBREAKING: This Testimony Will Make You Cry!,fX10tHS9RMQ,2017-09-02T23:07:42+00:00,0:30:18
900,HIV/AIDS HEALING: Positive To Negative After PRAYER!!!,tFgGDvmH9zI,2017-09-05T11:38:58+00:00,0:14:37
901,WITCHCRAFT: Lady Vomits COCKROACH In Church!!!,bC5yLSksvDU,2017-09-05T22:40:15+00:00,0:14:34
902,This TOUCHING TESTIMONY Will Leave You In TEARS!!!,gdespr6U7nI,2017-09-06T12:06:37+00:00,0:32:18
903,"BOY CAUGHT IN CHURCH WITH ""DEMONIC SCORPIONS""!!!",nxQiAu-8UOI,2017-09-06T23:55:09+00:00,0:17:19
904,What Will You Be REMEMBERED For? | TB Joshua Sermon,n1sNZCeSA5I,2017-09-07T11:26:31+00:00,0:29:57
905,BIND THE SPIRITS OF TRADITION!!! | TB Joshua Mass Prayer,Ay7eakHlEeg,2017-09-07T22:14:57+00:00,0:17:24
906,Fixing A BROKEN Marriage!!! | TB Joshua Prophecy,D2-Qepm-QDI,2017-09-08T16:12:48+00:00,0:26:55
907,"SHOCKING CONFESSION: Dark Secrets Of A London ""Bad Boy""!!!",2s_dsLReo48,2017-09-08T23:32:18+00:00,0:36:10
908,IMPOSSIBLE: Unborn Baby Healed Of DOWN SYNDROME!!!,FkE-XhoEk_Y,2017-09-09T18:42:30+00:00,0:21:46
909,DELIVERANCE Of A Boxing Drug Addict!!!,s5otTcEtpkk,2017-09-12T20:20:40+00:00,0:24:48
910,"""You Are Sleeping With OLD WOMEN..."" | SHOCKING PROPHECY!!!",vUMlSSGORW4,2017-09-13T14:43:36+00:00,0:25:00
911,Is This Beautiful Little Girl A WITCH???,NJi8KPXDeDM,2017-09-13T23:15:27+00:00,0:34:37
912,"MASTURBATION, PORNOGRAPHY & LESBIANISM Exposed!!!",9MSMuykqCfs,2017-09-14T21:11:08+00:00,0:10:38
913,FUNNY: Little Children With TB Joshua!!!,rP0bsjD929g,2017-09-15T18:58:55+00:00,0:02:06
914,Can You Watch This MIRACLE Without Being MOVED???,e5UOurE0nsc,2017-09-16T14:50:27+00:00,0:22:42
915,Marine Demon EXPOSED!!!,jf1bCYR3d0I,2017-09-19T16:32:49+00:00,0:45:35
916,EXPOSED: The DEVIL Behind SEXUAL ABUSE!!!,KYn2lgWm5aE,2017-09-20T17:06:08+00:00,0:23:23
917,The BEST Way To Quit SMOKING!!! | Changing Lives (Episode 1),xQ8PEZlYuPI,2017-09-21T19:57:36+00:00,0:32:18
918,SUPERNATURAL HEALING Caught On Camera!!!,NkvDZyWmN2g,2017-09-22T16:59:01+00:00,0:23:49
919,I CAN SEE YOU WALKING IN LIBERTY!!! | TB Joshua Mass Prayer,gTjeeMwfGds,2017-09-23T14:36:32+00:00,0:14:16
920,"SATAN, REMOVE YOUR HAND!!! | TB Joshua Prayer For Viewers",tmhkW6aTcv8,2017-10-02T15:35:43+00:00,0:02:40
921,How MUCH You Need God!!! | TB Joshua Sermon,6tHYVpPerhA,2017-10-03T10:56:14+00:00,0:24:19
922,"""STOP Deceiving People About T.B. Joshua!!!"" | Changing Lives (EPISODE 2)",ubtOLEn-C1E,2017-10-07T19:09:46+00:00,0:28:52
923,SUBMIT YOUR PRAYER REQUEST HERE!!! | TB Joshua Prayer,4CsP3nmfvgk,2017-10-09T19:13:45+00:00,0:03:41
924,THIS SERMON WILL CHANGE THE WAY YOU PRAY!!!,MyDMMBq6wNc,2017-10-10T10:57:21+00:00,0:30:20
925,NATURAL DISASTER IN AFRICA | TB Joshua Prophecy,DfdprNkAFHk,2017-10-11T15:20:42+00:00,0:00:48
926,"""I HATED My Husband Until..."" | Changing Lives (EPISODE 3)",wxzepu6fWeY,2017-10-12T18:24:11+00:00,0:59:17
927,ANOINTING IS IN THE HOUSE!!! | TB Joshua Mass Prayer,ufbMIRx5AHc,2017-10-13T18:52:44+00:00,0:25:48
928,These Words Will CHANGE Your Life...,Dvr980bqmQI,2017-10-14T18:19:03+00:00,0:13:20
929,POWERFUL PRAYER WITH PROPHET TB JOSHUA!!!,XsFCqqukIsI,2017-10-15T21:20:42+00:00,0:11:55
930,DEMON Threatens To KILL EVERYONE In Church!!!,Tb32wJTFOLQ,2017-10-16T13:12:22+00:00,0:34:41
931,Can Skeptics Explain THIS MIRACLE???,HU6YosZyRkQ,2017-10-17T21:11:31+00:00,0:05:41
932,TB JOSHUA CRUSADE IN DOMINICAN REPUBLIC!!! | Nov 2017,GIJVUSbwOo4,2017-10-18T20:59:13+00:00,0:00:55
933,REVEALED: The DEMONS Behind DIVORCE!!!,0VaX5KJabmE,2017-10-19T17:26:13+00:00,0:21:59
934,SEE WHAT BROUGHT THIS HARDENED MAN TO TEARS!!!,HLAVgxOWFJM,2017-10-21T22:18:54+00:00,0:15:03
935,TB JOSHUA WARNS DEMONS!!! | Prayer For Viewers,4xo48ra1jl8,2017-10-23T12:11:22+00:00,0:08:10
936,GEORGE WEAH Visits TB JOSHUA!,a0IDoOH34fw,2017-10-24T22:17:21+00:00,0:05:23
937,WALKING From The WHEELCHAIR!!! | (Changing Lives - EPISODE 4),zK-oUR3CH0c,2017-10-25T18:00:37+00:00,0:54:44
938,HEARTBREAKING: This Video Will SHOCK You!!!,CzcfND5hsxM,2017-10-26T13:21:02+00:00,0:25:30
939,CRAZY CONFESSIONS OF A PROFESSIONAL FRAUDSTER!!!,99hJjKeRiJw,2017-10-28T11:06:27+00:00,0:22:30
940,GIVE THE DEVIL A RED CARD!!! | TB Joshua Prayer For Viewers,YINXvtuU75A,2017-10-30T14:45:43+00:00,0:10:29
941,How To PREPARE For PRAYER! | TB Joshua,JYkfrcPHwfo,2017-10-31T21:15:28+00:00,0:27:25
942,LIFE-CHANGING TESTIMONY OF A STATE GOVERNOR!!!,ngYCJUt3jC0,2017-11-01T11:14:29+00:00,0:15:07
943,WATCH THIS MIND-BLOWING MIRACLE!!!,fCjmQkbkgJk,2017-11-02T16:37:57+00:00,0:16:25
944,THIS SAD STORY WILL MOVE YOU TO TEARS!!!,0DFJLNd3Ok0,2017-11-03T10:41:34+00:00,0:24:57
945,"""I CAN SENSE THE PRESENCE OF GOD!!!"" | TB Joshua Prayer",Icf183dwEas,2017-11-06T12:00:08+00:00,0:12:26
946,HOW TO OVERCOME SUICIDAL THOUGHTS!!!,8QIHdC5SPqU,2017-11-07T15:46:02+00:00,0:11:53
947,HOW TO CHANGE A CHAIN-SMOKER!!!,EwSr-9T1zEY,2017-11-08T17:24:37+00:00,0:12:37
948,SHOCKING: Beautiful Socialite Reduced To 'Sex Addict'!!!,PbZ2YeD2eOc,2017-11-09T14:59:07+00:00,0:20:51
949,SPIRIT OF DOG EXPOSED!!!,N9rr-3-3rsY,2017-11-10T14:28:12+00:00,0:16:17
950,INCREDIBLE: Beautiful Biological Sisters Meet For FIRST TIME!!!,CFcbfiZRBXo,2017-11-11T20:25:10+00:00,1:09:56
951,TB JOSHUA SPEAKS IN TONGUES DURING VIEWERS PRAYER!!!,KBLv_rEfzt4,2017-11-13T23:52:49+00:00,0:09:44
952,OVERCOMING SEXUAL IMMORALITY!!! (Changing Lives - EPISODE 5),HlY8yGMhhMA,2017-11-14T15:54:23+00:00,0:48:58
953,TB JOSHUA PROPHECY ON ZIMBABWE MILITARY COUP!,FHuHOqcXcq0,2017-11-16T00:29:34+00:00,0:01:26
954,PASTORS PRAYER ‘KNOCKS DOWN’ YOUNG LADY!!!,ocGNHfFQEas,2017-11-16T23:46:36+00:00,0:39:39
955,This Video Will TOUCH Your Heart!!!,_ATrDgX7evU,2017-11-17T19:37:28+00:00,0:38:18
956,Can You GENUINELY Accept Jesus Without DELIVERANCE???,Z7Htg4AOwEI,2017-11-18T13:24:15+00:00,0:12:27
957,"""I SOLD MY SOUL TO THE DEVIL!!!"" | Startling Confession!",oVH7FT6NXQ8,2017-11-21T16:23:27+00:00,0:14:01
958,SEDUCTION: How DEMONS Attracted ‘BIG MEN’ To Me!,REjyXPX9Eh8,2017-11-22T13:33:21+00:00,0:18:21
959,"EXCLUSIVE: T.B. Joshua Arrives In Dominican Republic, Meets President!",RoTBxy_CO1Y,2017-11-23T23:51:02+00:00,0:08:26
960,SOLD INTO SEXUAL SLAVERY!!!,b0w5iKKYdkU,2017-12-03T22:58:55+00:00,0:29:22
961,LET THE WILL OF GOD BE DONE!!! | TB Joshua Viewers Prayer,vL_5rvPsXfw,2017-12-13T10:49:49+00:00,0:05:16
962,THE BEAUTY OF LIFE!!! | Inspiring Sermon | TB Joshua,KZvkHoj3IPg,2017-12-14T10:01:21+00:00,0:28:33
963,SUPERNATURAL: Man Named 'Never Die' Survives Bullet In Brain!!!,upmGK1algtg,2017-12-15T11:04:19+00:00,0:08:37
964,WATCH WHAT HAPPENS TO THIS MAN'S FACE...,AENSFNu0tLs,2017-12-16T10:49:43+00:00,0:08:43
965,MAKE IT HAPPEN!!! | TB Joshua Prayer For Viewers,gAf2jkdQZS0,2017-12-19T10:55:05+00:00,0:10:05
966,DEMON VOMITS NEEDLES LIVE IN CHURCH!!!,QgytjIMlK0A,2017-12-20T11:00:26+00:00,0:27:48
967,SEE WHAT HAPPENS: TB Joshua Prays For Man With PERMANENT ERECTION!!!,AA0gf0qpKrs,2017-12-21T17:33:50+00:00,0:14:38
968,HOW TO PREPARE FOR THE NEW YEAR 2018 | TB Joshua,u3D8huqqGMU,2017-12-26T22:47:15+00:00,0:27:31
969,CAN YOU WATCH WITHOUT BEING MOVED?,RryHLOkgQo8,2017-12-27T16:49:40+00:00,0:04:13
970,"""My Own 'Son' Doesn't Look Like Me!!!"" | ADULTERY or DECEPTION???",CU2PZoADMB0,2017-12-28T20:32:31+00:00,0:14:15
971,CONFESSIONS OF A BISEXUAL DEMON!!!,dll7S1c_COM,2017-12-30T23:00:03+00:00,0:23:40
972,PRAYER FOR 2018 | TB Joshua,5pCGWheQtZY,2018-01-01T10:51:00+00:00,0:04:38
973,PITIFUL: Elderly Mother Finds Daughter Drinking Rat Poison!!!,QBeXNCtrad0,2018-01-02T14:03:55+00:00,0:07:50
974,PROPHETIC MESSAGE FOR 2018 | TB Joshua,zPCzmBBzvjc,2018-01-03T17:35:11+00:00,0:17:22
975,NORTH & SOUTH KOREA RECONCILIATION | TB Joshua Prophecy,0ZGvP3Q2atk,2018-01-04T12:21:31+00:00,0:01:14
976,SUPERNATURAL: Angel Caught On Camera!!!,iVrFKtu_3mM,2018-01-05T13:08:03+00:00,0:00:57
977,TRANSVESTITE TRANSFORMED!!!,aeX2966Im6g,2018-01-08T22:49:07+00:00,0:25:11
978,WHERE IS YOUR FAITH??? | TB Joshua Sermon,KXN5mB-sHtg,2018-01-09T19:22:14+00:00,0:21:49
979,ANOINTED TIME OF PRAYER!!! | Prophet TB Joshua,tX-Iut7JhMY,2018-01-11T11:37:30+00:00,0:24:29
980,MEET A BEAUTIFUL MIRACLE BABY!!!,wQ_cuBb5Q18,2018-01-12T21:43:03+00:00,0:13:35
981,REVEALED: How TB Joshua Inspired 'Boxing Grannies'!!! (Changing Lives - EPISODE 6),-W9V_AsqkYk,2018-01-15T11:13:56+00:00,0:46:01
982,WITNESS A BONE-CHILLING MIRACLE!!!,fwha2p2KzR8,2018-01-16T00:16:53+00:00,0:14:03
983,NEW MORNING WATER: Special Meetings In EUROPE!!!,lStaV5tGKoQ,2018-01-16T20:59:01+00:00,0:02:49
984,OUR CONQUERING POWER | TB Joshua Sermon,CjEY0PhHPOk,2018-01-18T20:46:58+00:00,0:08:27
985,SOUTHERN AFRICA DROUGHTS FORETOLD | Prophet TB Joshua,sLx-v05sDUE,2018-01-19T20:53:52+00:00,0:01:30
986,NEW MORNING WATER Received by Emmanuel TV Partners In UK!!!,8IeL6LdrttE,2018-01-21T16:20:35+00:00,0:24:13
987,I WILL ATTEND TO YOUR WORD OH LORD!!! - Prayer With TB Joshua,moGvNl4Oau8,2018-01-22T14:41:19+00:00,0:06:55
988,HOW MUCH DO YOU LOVE JESUS? | TB Joshua Sermon,4KPqApiv8qI,2018-01-26T01:11:09+00:00,0:19:07
989,HERE ARE GOD'S PROMISES!!! | Prayer For Viewers With TB Joshua,6a9x9zNuBlw,2018-01-31T01:08:00+00:00,0:03:46
990,"Goodbye, World! From God’s General C.S. Upthegrove – 90 Years",fQs9eJMa5CU,2018-01-31T11:32:18+00:00,0:06:06
991,HOW TO KNOW YOU HAVE FAITH!!! |  TB Joshua,E7Y37dwKeRs,2018-02-01T23:32:04+00:00,0:08:47
992,"SEE WHY TB JOSHUA SAYS THIS BEAUTIFUL GIRL ""LOOKS UGLY""!!!",wX0EI79g3TI,2018-02-03T22:34:25+00:00,0:19:23
993,DECLARE GOD'S FAITHFULNESS!!! | TB Joshua Viewers Prayer,qP3qf4EmVII,2018-02-05T21:54:27+00:00,0:03:27
994,"HIGHLIGHTS: New Morning Water Event In Birmingham, UK!!!",WbTCadnkWrY,2018-02-06T10:18:11+00:00,1:04:48
995,HOW TO HONOUR JESUS! | TB Joshua Sermon,zS2RHcX04V4,2018-02-06T21:16:35+00:00,0:21:49
996,WHAT MAKES A MARRIAGE LAST??? | TB Joshua,JQkWYWPOb6c,2018-02-07T23:37:26+00:00,0:13:55
997,Demons Tremble At The Power Of PRAYER!!!,FVf_PYEZEtY,2018-02-08T12:01:09+00:00,0:17:32
998,How Demons DISGRACED This Beautiful Girl!!!,efbZVpv85hQ,2018-02-08T19:33:58+00:00,0:40:18
999,A CURE FOR THE INCURABLE: Dealing With The Demon Of HIV/AIDS!!!,6cNgE5I8Xt4,2018-02-09T10:19:29+00:00,0:09:47
1000,HOW TO ATTRACT GOD'S BLESSINGS!!! | TB Joshua Sermon,NEkhPPfDPxo,2018-02-09T21:24:00+00:00,0:31:43
1001,FORGIVE AND FORGET THE PAST!!! | Practical Example | TB Joshua,eTXlHImWk-U,2018-02-10T10:43:32+00:00,0:01:48
1002,SHOCKING: What Happened After I Slept With A Prostitute!!!,vWem7C-Fdl0,2018-02-10T20:08:40+00:00,0:19:02
1003,YOU ARE RELEASED!!! | TB Joshua Prayer For Viewers,U4QWze04p0k,2018-02-12T23:08:42+00:00,0:04:29
1004,HOW TO HANDLE OFFENCE! | TB Joshua Sermon,rGE7D6XVrlc,2018-02-13T14:16:25+00:00,0:34:39
1005,INCREDIBLE MIRACLE TESTIMONY!!!,Zj8MqSXw2Yo,2018-02-14T14:25:13+00:00,0:12:16
1006,TB JOSHUA: Pray For South African Leaders!!!,XvUwC4VrWpM,2018-02-14T18:21:25+00:00,0:01:06
1007,SHOCKING: Slavery Victim In Libya Speaks Out!!!,xFljVH00jiU,2018-02-15T14:57:25+00:00,0:24:07
1008,ANNOUNCEMENT: Paris New Morning Water Event - 24th February 2018,EwtJ5OkdOwE,2018-02-16T15:35:49+00:00,0:01:01
1009,BLACK MAGIC: 'Sangoma' Reveals Satan's Best Kept Secrets!!!,SRcloSZ2mbw,2018-02-17T11:46:31+00:00,0:31:13
1010,SUPERNATURAL: Woman 'Gives Birth' To Worm!!!,3Mjh1ZkNNrQ,2018-02-19T10:01:05+00:00,0:05:03
1011,I CAN SENSE GOD'S RELEASE!!! | TB Joshua Prayer For Viewers,DXRBoewE3x4,2018-02-20T00:39:50+00:00,0:02:38
1012,SILENCE Is The Best Answer For Your Enemies!!! | TB Joshua SERMON,0uBS67M96d0,2018-02-20T17:41:12+00:00,0:52:12
1013,Billy Graham Promoted To Glory At 99,EQ07nj0OBN4,2018-02-22T13:50:10+00:00,0:01:57
1014,REBUKE THAT NIGHTMARE!!! | TB Joshua Prayer For Viewers,lQFbGqN8NuE,2018-02-27T01:18:32+00:00,0:03:49
1015,HOW CAN THE KETTLE BLAME THE POT??? | TB Joshua Sermon,2qglCDGerac,2018-03-02T16:12:56+00:00,0:46:39
1016,SEX AND STEALING: Confessions Of An Ex-Prostitute!!!,OcgKB1l1xPc,2018-03-02T21:58:18+00:00,0:16:50
1017,SILENCE THE VOICE OF SICKNESS!!! | TB Joshua Mass Prayer,NKiJDLdYJTg,2018-03-03T13:04:05+00:00,0:15:50
1018,YOUNG LADY ADDICTED TO EATING STONES AND SOIL!!!,W8f4zfNCfUY,2018-03-04T20:22:03+00:00,0:15:10
1019,BREAK DEMONIC DOMINION!!! | TB Joshua Viewers Prayer,4TkWnCJFcp4,2018-03-06T10:04:12+00:00,0:06:52
1020,STOP RELIVING THE PAST!!! | TB Joshua Sermon,opm66Dbq5pQ,2018-03-06T12:14:31+00:00,0:17:28
1021,PROPHET EXPOSES LADY’S SECRET PLAN TO DUMP HER HUSBAND!,IH4lWRI6GC4,2018-03-07T13:49:02+00:00,0:15:45
1022,"""ANGEL"" SPOTTED IN REAL LIFE!!!",90mLGldAlO8,2018-03-07T22:55:55+00:00,0:08:01
1023,Fractured Leg Starts VISIBLY SHAKING During PRAYER!!!,EaHITvymIU4,2018-03-08T12:51:52+00:00,0:06:19
1024,BLOODY MIRACLE CAUGHT ON CAMERA!!!,ktqsuhs43BE,2018-03-08T18:58:56+00:00,0:08:13
1025,"IS TB JOSHUA A ""FAKE PASTOR""???",kMDfX8g83ZQ,2018-03-09T12:23:53+00:00,0:09:40
1026,"""My Wife Is One Of My Victims!!!"" | CHILLING WITCHDOCTOR EXPOSÉ",QQWe6QMe7_Q,2018-03-10T12:58:33+00:00,0:33:35
1027,NO HIDING PLACE FOR AFFLICTION!!! | TB Joshua Prayer For Viewers,DZg0lLdTeqM,2018-03-13T08:40:43+00:00,0:05:47
1028,CHRISTIANITY Is Not CEREMONY! | TB Joshua Sermon,EED1DnkvRJ8,2018-03-13T19:42:45+00:00,0:27:11
1029,CONFESSIONS OF A TEENAGE PROSTITUTE IN USA!!!,ToZBXMriH9w,2018-03-14T10:19:11+00:00,0:22:56
1030,SHOCKING: Woman Living Inside Man!!!,2wvaziZHlBs,2018-03-15T10:18:07+00:00,0:16:21
1031,The YOUNG MAN Who Likes OLD WOMEN!!!,qiNmXJ3ocZ0,2018-03-16T10:23:27+00:00,0:28:31
1032,If You Need Some Inspiration... WATCH THIS!!!,odrZwnXiliI,2018-03-17T18:48:00+00:00,0:29:05
1033,LET GO OF BAD FEELINGS TOWARDS ANYONE!!! | TB Joshua Prayer,MpLNLhnHzck,2018-03-19T12:24:50+00:00,0:03:25
1034,BE PATIENT FOR THE FUTURE | TB Joshua Sermon,19Yis36KW7I,2018-03-20T09:33:33+00:00,0:46:58
1035,RECEIVE A FREE HEART!!! | Mass Prayer With TB Joshua,aA5SvdNUv94,2018-03-21T14:37:12+00:00,0:20:42
1036,EVERYONE WHO WATCHED THIS TESTIMONY CRIED!!!,zSs49hDU1_s,2018-03-22T21:14:29+00:00,0:42:40
1037,RECEIVE CLEARANCE!!! | Prayer For Viewers With TB Joshua,-4gU2aCaC6I,2018-03-26T22:18:19+00:00,0:01:36
1038,OUR PURPOSE IN LIFE!!! | TB Joshua Sermon,SFFAHdiOHa0,2018-03-27T13:33:05+00:00,0:48:42
1039,"TB JOSHUA: ""In a World That Cares LESS, We Should Care MORE!!!""",o5EgnG_zOZM,2018-03-28T22:55:18+00:00,1:16:44
1040,RETIRED PRIEST SHARES SHOCKING TESTIMONY!!!,NVlvEUckZ_k,2018-03-29T23:38:14+00:00,0:10:51
1041,POWER OF RESURRECTION!!! | Prayer For Viewers - TB Joshua,b5Ft_HArUMk,2018-04-02T23:40:45+00:00,0:03:33
1042,SECRETS Of GENUINE SUCCESS!!! | TB Joshua SERMON,uzbTeI4CILU,2018-04-03T20:36:27+00:00,0:50:52
1043,A MIND-BLOWING BABY MIRACLE!!!,IFFcofNcEDU,2018-04-04T19:32:00+00:00,0:17:03
1044,BE RESTORED!!! | Powerful Mass Prayer With TB Joshua,Sp7-gq8vBlU,2018-04-05T19:12:10+00:00,0:22:42
1045,TB Joshua Addresses 'Lesbian Partners' In Church!!!,UAIh60Ut5KI,2018-04-06T13:19:46+00:00,0:10:14
1046,Three HABITS That Will CHANGE Your LIFE!!! | TB Joshua (Peru Crusade),jTy44mPeJno,2018-04-09T11:24:32+00:00,0:34:37
1047,I CAN SEE YOU BEING HEALED!!! | TB Joshua Prayer For Viewers,3qsqka5cz2Q,2018-04-09T22:57:46+00:00,0:03:05
1048,This TESTIMONY Will MOVE Even The HARDEST Of HEARTS!!!,el_iBHhvzCk,2018-04-12T19:40:53+00:00,0:44:58
1049,The Most ANOINTED PRAYER You May Ever Watch!!!,qYI4oHYSADQ,2018-04-14T20:26:02+00:00,0:42:22
1050,HEALING In The RAIN!!!,mwo7RcUwt6o,2018-04-16T21:41:26+00:00,0:04:42
1051,DEMON-POSSESSED MAN SPITS LIKE SNAKE!!!,3p2-DX1ebAM,2018-04-17T18:04:15+00:00,0:03:23
1052,I RELEASE YOUR SPIRIT!!! | TB Joshua Viewers Prayer,dryypYs-pbY,2018-04-18T19:27:39+00:00,0:08:05
1053,THE DAY TB JOSHUA TOOK ALCOHOL FROM A PROSTITUTE!!!,fXgzCUCuzJw,2018-04-20T19:01:28+00:00,0:19:24
1054,BE DELIVERED FROM REPROACH AND SHAME!!! | TB Joshua Prayer,JQRsvmmAiS4,2018-04-23T12:49:49+00:00,0:03:58
1055,HERE I AM!!! | TB Joshua Short Sermon,ZHrIwXN-GyA,2018-04-23T14:37:45+00:00,0:12:38
1056,A More Glorious Answer To Your Prayer | TB Joshua Sermon,8D-9XBDhtd8,2018-04-24T22:25:34+00:00,0:29:34
1057,IN YOUR FAITH I HAVE COME!!! | Prayer with T.B. Joshua,TLOnrJOCeTI,2018-04-30T23:46:33+00:00,0:01:46
1058,Faith About Eternity | TB Joshua Sermon,gdRBCdWdCeQ,2018-05-01T11:14:23+00:00,0:28:11
1059,WATCH TB JOSHUA CAST OUT A DEADLY DEMON!!!,D5HE9EGFOtc,2018-05-01T23:07:45+00:00,0:14:36
1060,POWERFUL PRAYER FOR FORGIVENESS WITH TB JOSHUA!!!,j0kvWrtEvfQ,2018-05-02T18:12:52+00:00,0:29:58
1061,SUPERNATURAL: Man Vomits 'Demonic Meat' In Church!!!,teYEZB09uz0,2018-05-03T15:31:39+00:00,0:14:40
1062,This TESTIMONY Proves There Is NO ONE God Cannot CHANGE!!!,b8zhBQbQC1w,2018-05-04T20:01:43+00:00,0:13:43
